LAT,LON,FIRE_PROBABILITY
37.16409,127.32336,0.8750714377018379
37.7295583,127.4226611,0.8049108029579984
35.65723,128.75487,0.9428293562595884
37.30461,127.39663,0.9547389346226556
37.814692,126.8789145,0.7604790430961109
35.0274811,127.5581799,0.7616661900424925
34.4487611,127.1397972,0.7378583184541829
35.9741889,129.1006917,0.7112724377259262
34.6936028,126.3111167,0.8218395420489495
35.2779111,129.14325,0.7074551329796491
35.3926833,128.8275333,0.8618527184916049
36.9760472,129.4045806,0.851009157661004
35.42092,129.34673,0.8758158680251705
36.44006,127.883218,0.6993472189618419
36.73077,126.54634,0.7303560961255899
34.45743,126.68131,0.7361438012258806
36.8717028,128.4981222,0.8749581336482845
37.0628,128.1795,0.8092783880506181
35.0312417,128.40485,0.7645143662893327
37.4800005,127.176062,0.7881147018356319
37.94092,128.78605,0.8275712089474784
35.9541444,127.22625,0.7755918352053786
36.4692333,127.2930333,0.7790541684590935
35.8099218,128.304551,0.6931000479735091
37.6163808,127.7924637,0.8172975584227291
37.94092,128.78605,0.7964673851240559
35.9622694,128.841625,0.9336638254080114
35.43074,128.66551,0.8330722756815347
36.9760472,129.4045806,0.6345884917635942
35.3497806,129.2924528,0.7071325286340764
36.9652032,128.7349449,0.7862395980419237
36.75665,127.30996,0.5781525953653178
36.99637,128.6411,0.8293394348216512
38.3213167,128.5242278,0.7099789902047081
37.30504,127.24541,0.654770728587418
37.5502333,127.7074722,0.7385209818288152
36.98242,126.36607,0.8514006804362484
34.15085,126.5639472,0.6742635566341374
37.6999111,127.8561972,0.7688674387374798
36.1701661,127.7817269,0.8429460313634841
36.98242,126.36607,0.8931353303685725
36.98242,126.36607,0.7075464689788975
36.9196361,128.5659532,0.8331193515486844
36.3217329,129.1086682,0.7798721710725816
35.95182,127.49376,0.828962458856439
36.44498,127.56667,0.7930528177219803
37.815474,124.6997084,0.5532466499908363
35.2501556,129.2256667,0.6888621394059152
34.6936028,126.3111167,0.7425396302790288
37.7924825,127.6295944,0.8710188710564908
35.24357,128.37043,0.757185783113136
37.94092,128.78605,0.7039381554744432
35.48884,127.46655,0.7928223605246794
35.19295,127.65439,0.738778604769497
36.75665,127.30996,0.7537588608382041
36.127342,127.234449,0.7796697431615359
38.01908,127.3616,0.7984532069064796
37.39232,128.68292,0.7578508416221711
37.3466556,127.9162722,0.685946513253735
37.389191,127.995722,0.6978066567075856
38.0003167,127.28085,0.8074641222384046
35.7561861,127.6044389,0.8260948513410896
37.5093223,127.8546894,0.8339187522463856
37.6458107,126.8432494,0.6931454474704529
35.67958,128.67637,0.8456874895383788
36.4692333,127.2930333,0.8823849535477444
37.3466556,127.9162722,0.8128231667253559
36.3520525,126.8768221,0.8059025824962894
38.01595,127.028659,0.7974107524688921
38.0778639,127.5103556,0.7939800195750952
37.3452139,128.7790944,0.8009035017896352
36.10883,127.68557,0.8952991054393247
37.2011722,128.3549278,0.8423317814190091
38.01595,127.028659,0.8074622208616736
37.0877701,128.5741192,0.7752865156832329
36.3093624,126.8727991,0.8684280564649923
36.6357167,127.6871972,0.7441943493756082
37.35292,127.5617,0.7254686558311727
36.98242,126.36607,0.7666291976757098
35.8456917,127.5662639,0.7558712489341045
35.37301,128.93528,0.8401873811936424
35.3511265,128.1549246,0.8184224522228316
35.9825273,126.7026489,0.7449166876461856
36.9162389,127.5694306,0.7039463491618075
36.6022472,129.0753,0.8326547580959347
34.88585,128.61287,0.8139379462053884
37.389191,127.995722,0.7093581461604718
34.7203972,126.8944389,0.8100448173703992
36.2743,126.7699,0.786793655753984
38.0794,127.05611,0.8301674724930537
36.50158,126.365,0.8054546188205916
36.3893554,129.1623858,0.8934619712739775
37.36855,127.22347,0.7927935511314446
37.223,128.69389,0.6568802192639404
35.6768163,129.1494504,0.718528779990258
35.6182028,127.7059167,0.8613650158151894
36.6314889,128.1890722,0.8418886635207795
36.1701661,127.7817269,0.7944605211123678
34.67408,126.9776,0.7729932603982907
36.0347318,127.5316371,0.7947804155362297
35.37301,128.93528,0.7067893958147035
35.71235,129.30768,0.7947617237331017
37.12184,126.93485,0.7983336868057485
37.353614,128.507503,0.6970870397272588
37.6925016,126.7901793,0.5712801157397599
36.1405478,126.617947,0.9011863342343189
35.151875,126.4471278,0.8769647059360831
37.1988241,126.8358047,0.8002361436786162
36.7994333,127.1490194,0.6084486841121592
36.03514,127.43373,0.812517728762599
37.23306,127.31093,0.9318101883423364
37.374149,127.306672,0.7724713292736546
36.7601021,128.7170422,0.9333644265244815
36.7734167,126.8878806,0.9022357939218406
37.0877701,128.5741192,0.9000328313324211
34.9966,127.228326,0.9013647571205714
35.0873722,126.5599944,0.8997851898570094
37.5836898,127.218671,0.9014798403957094
37.7862739,126.8508797,0.7111207845202374
35.631575,127.80672,0.7985658886756877
34.4487611,127.1397972,0.8041530363794385
36.6122528,126.7210111,0.8834030086800265
34.5158222,126.802375,0.8323649345403974
35.4569722,126.4827222,0.8697529212440294
36.1765611,126.9215306,0.9252429267545546
35.8099218,128.304551,0.8794735691798118
35.7680088,127.0107884,0.9142289668076267
37.37621,127.8467,0.8701544751544756
36.8415361,126.4586583,0.911062877690785
36.9989764,128.1745673,0.8750544376330964
37.5836898,127.218671,0.8883215276135933
36.9043028,126.5194833,0.8347276567974605
37.47251,127.61151,0.9179470867329965
36.5601972,126.4953111,0.8778077032659793
37.2477806,126.7105667,0.8206661568152676
36.73077,126.54634,0.7340510690100297
35.48884,127.46655,0.689347940148214
35.8213889,127.1272528,0.791134580067549
36.0785222,126.7779972,0.8331971052456694
37.3549,127.3471,0.7381470553563578
37.08551,126.95616,0.8486885057233893
35.326858,127.8522906,0.8403161634180786
38.06499,126.97048,0.8823211635352538
37.4800005,127.176062,0.9485075174610057
37.8675512,127.9893488,0.9806410028639851
35.631575,127.80672,0.9780587887564632
35.97966,129.22558,0.9651803966920246
37.23306,127.31093,0.9714749526958829
35.1210333,127.4525944,0.9606505811156976
35.988225,129.2947389,0.9796721022302418
35.1490882,126.8120853,0.738154148586325
37.2717825,126.9155104,0.9763901288456692
38.0897829,127.0552969,0.9688051010144034
37.6429722,128.5513389,0.9790829528175632
38.0923306,127.2876694,0.9853055545052812
35.80967,127.89203,0.9768804967642177
37.12639,128.13261,0.9648630891072753
38.109111,127.7009234,0.9758778710522896
35.7628963,129.0391449,0.9631070372349444
37.2052556,127.5286722,0.9171778350848121
37.6429722,128.5513389,0.943873426315287
37.35292,127.5617,0.9561442433535458
36.922518,127.042741,0.9717931422582584
34.9498,128.66476,0.9509533963022333
36.8243278,126.7620389,0.8055283540748653
36.2048694,127.4945,0.6788268971237507
37.689967,127.9130645,0.7800832660071989
37.615542,126.4296828,0.7720746927997273
37.7924825,127.6295944,0.7346658810612302
37.6458107,126.8432494,0.802957088615965
37.5836898,127.218671,0.8597967067661522
37.6446028,127.1790778,0.8132089493400603
35.7229083,127.3121028,0.7688346286969298
38.0786037,127.8192413,0.7407281452903889
36.7772005,126.1751272,0.9170352786382351
36.27732,128.10339,0.8208931347550733
35.9307354,127.8490716,0.7720919793081218
35.8537333,127.2472639,0.8504488739714454
37.20727,127.71493,0.716920639322249
38.40343,128.47319,0.7131948823817178
37.389191,127.995722,0.8118155083396167
38.1971632,127.9427487,0.7906008903930617
35.71095,129.18511,0.8000471109405135
35.00235,127.73204,0.7721748623500706
36.72494,128.82252,0.8758218283191976
35.22688,126.37219,0.8066710092359893
37.808929,126.7259585,0.8712578278994152
35.7561861,127.6044389,0.9032765122493218
36.1369556,126.7939028,0.8561613788229073
34.5942,127.4425,0.7623145783618794
36.14888,126.67639,0.8532696277711016
35.5259972,127.3156389,0.8736829553868912
36.8397179,127.5085593,0.7690196582057052
37.4425698,127.5197982,0.7160772573426469
36.000525,128.8362694,0.8633433257387381
34.68513,127.099219,0.6339206922175455
34.8764556,127.4432667,0.7363851802805292
35.9101,128.3349,0.7442401037681479
37.6429722,128.5513389,0.7358480509711702
37.3452139,128.7790944,0.8429943354171077
34.88657,126.96135,0.8172952869102618
36.2378583,127.6885139,0.8224474879126045
36.90556,128.07815,0.7975926657322009
35.86894,127.15112,0.8092624400641455
36.69365,126.825175,0.8615847820669983
36.9989764,128.1745673,0.8413098791313568
35.86894,127.15112,0.7927256702092907
37.8278509,127.0215159,0.7133935507670117
37.17264,128.42293,0.7304333472425129
36.36155,128.10765,0.8674809824652121
34.4421833,126.277025,0.8527084477850165
35.45186,128.66597,0.8042957613648453
37.5279917,127.2162361,0.6218913374966728
37.2052556,127.5286722,0.7880737153590467
35.34382,127.20897,0.8415459401753204
37.689967,127.9130645,0.8485250577201651
37.837564,126.8075968,0.8616534972747333
36.4451,127.7779,0.8385773852137522
36.6426583,128.2963654,0.8535107352728104
36.99637,128.6411,0.7251878521235567
34.8876889,126.9783333,0.7099308333405465
34.91075,128.52447,0.8166374594144774
37.4139595,126.9363808,0.8077541889688191
35.37301,128.93528,0.692774324145733
37.01961,126.56755,0.7777435346484596
36.75476,127.15248,0.8338328561037182
36.315241,127.031874,0.7546822385194483
35.3766086,127.3393738,0.850885957534384
35.19295,127.65439,0.7899778789293789
37.6621611,127.6339722,0.8114960314683117
36.6870111,127.7902889,0.6073568659136374
36.7994333,127.1490194,0.8315674777165887
37.621,127.11025,0.863723384756658
36.6254,127.59618,0.8862221434895852
36.27732,128.10339,0.8201999973726616
36.2896556,127.1182,0.8536428275560654
37.15221,127.35627,0.6067660945712614
36.5663458,127.7377828,0.834166961249724
34.9966,127.228326,0.6794862902968232
37.01961,126.56755,0.502579976090128
35.1699983,127.1438293,0.8737169634844053
37.8946948,127.2186199,0.8029201096061568
36.0899299,126.6958811,0.819661219155853
35.4486972,127.9295111,0.8667877425033057
36.81257,126.66374,0.812033953141014
36.9593085,129.1562137,0.8705633725580056
38.3213167,128.5242278,0.6469929313712858
36.745707,127.467033,0.7347705110666801
37.0295472,127.3066917,0.8290987863259781
36.9671346,127.8195015,0.766140015808278
35.24578,126.83709,0.8267686582315671
37.5093223,127.8546894,0.7983453907305434
34.5638611,127.2331306,0.8035659922466725
35.6234253,127.2856224,0.8379695650633776
34.93874,126.5024,0.8012251651170944
36.4382939,129.0308669,0.8569543525836273
35.9101,128.3349,0.6153208012830738
36.81024,126.59464,0.837612561856748
37.45594,126.74174,0.8909657181750208
34.3405854,126.8398143,0.9233919748400552
36.315241,127.031874,0.8316448925751253
35.9307354,127.8490716,0.8679560760716715
35.8482605,128.7186228,0.8795831716796149
36.0105,127.1695,0.8878968032524805
37.12639,128.13261,0.8874449194216636
35.0674222,127.0547194,0.8844267855314369
36.1688695,126.8157262,0.8433624106298531
37.278175,127.7292278,0.7389758260688495
37.48235,127.5968,0.8144927725160284
36.67592,129.10663,0.9425871052239044
36.509989,126.9438246,0.8650381788753884
36.73192,126.30862,0.8305446464919789
36.5966994,126.7112446,0.871803058369406
36.1688695,126.8157262,0.8524211246270075
37.49247,128.83564,0.7483875309616904
35.088825,127.8738664,0.7604100796431057
36.9778139,127.2360361,0.7751660352617942
35.618984,127.347734,0.8775750003656978
35.0274811,127.5581799,0.8678225134039093
37.7295583,127.4226611,0.8574252761222663
37.1782806,126.9605028,0.8092655858686527
35.802325,127.1399667,0.5760018406632634
37.6925016,126.7901793,0.8705719412319958
34.9404417,126.53865,0.8866195303404605
35.66957,129.46056,0.8500424436231556
37.353614,128.507503,0.7234264647294745
37.5914,128.347,0.750857651746845
36.315241,127.031874,0.7358901487629255
36.5114884,128.2913007,0.9341688522502474
35.4826861,127.3902083,0.8961960188567578
36.0105,127.1695,0.7932207484331472
36.0827028,128.8911389,0.9088179944643696
36.5403645,128.9376315,0.8409365401533663
35.42042,128.44253,0.8655717205477813
38.52749,128.40947,0.7440300675663197
35.31134,128.51849,0.8220895210327493
36.5855222,128.1635778,0.7738522036812052
36.00382,129.54993,0.8097797463973936
36.5966994,126.7112446,0.7745810493655908
34.83517,127.35513,0.7367646116107135
37.78495,126.46726,0.8625886002835396
35.94506,126.74685,0.915008618325992
35.5404734,127.1279479,0.9194182089633526
36.0827028,128.8911389,0.8635541950629435
36.9886889,127.3209583,0.8597212320536535
34.8988778,127.4706232,0.8895697632154546
36.87209,128.35833,0.8967292296626665
37.6220895,127.3296084,0.8815847208553668
34.8876889,126.9783333,0.8106356281484082
35.5071417,127.2846611,0.8447756892803331
35.9825273,126.7026489,0.7807019905412516
36.4692333,127.2930333,0.8395433903128844
37.71201,126.37597,0.7029942845572118
36.3093624,126.8727991,0.8862612827968509
35.3511265,128.1549246,0.9083298667942987
36.7534001,128.4729624,0.889679905750898
36.1765611,126.9215306,0.884767541606587
34.9445972,127.3986583,0.8197296934844637
37.2477806,126.7105667,0.81442355221731
35.68823,127.94208,0.8363144276730569
37.20727,127.71493,0.825525060421561
34.5629333,126.8206194,0.7982039192038114
35.33976,129.18756,0.8719826375371146
36.743978,129.3460167,0.892282546226756
36.4852413,127.118229,0.6799623787824881
36.8481629,128.9059558,0.8221387352930991
36.486811,127.47622,0.8471100142953772
36.59541,128.17749,0.8074803499161598
37.2156508,126.8966797,0.7087348064339536
36.5403645,128.9376315,0.7485739058276676
37.4859694,127.4926688,0.6691708452679364
37.6458107,126.8432494,0.8365139705038999
35.00235,127.73204,0.8329123923651962
36.58228,127.32599,0.7769404455553568
37.15221,127.35627,0.8399758223466524
35.2485167,128.6331139,0.6435405240500999
37.60028,127.34916,0.6669765678171606
37.5279917,127.2162361,0.832409601640549
35.8537333,127.2472639,0.772927455157167
34.8032,126.8686,0.7886235230018774
34.6517,127.3670611,0.790366721916759
36.5605101,128.1367401,0.7854798536923574
35.68823,127.94208,0.8110048746916056
37.5279917,127.2162361,0.7352542937052952
37.5526,127.30883,0.7285333400449683
35.618984,127.347734,0.8781070967569966
34.3282194,126.0049583,0.8535087838644616
35.37301,128.93528,0.7494539087110547
35.0662611,126.6096639,0.8554104096238154
37.374149,127.306672,0.7656825823515289
35.2501556,129.2256667,0.754500301280307
37.278175,127.7292278,0.7441031384636039
37.5502333,127.7074722,0.8248084568570205
36.7452135,129.4634287,0.664529932878086
35.2779111,129.14325,0.7929264128990535
35.2743,128.32305,0.8271448705400036
35.43171,129.27191,0.9747512048674841
35.37301,128.93528,0.9482712246460533
36.00382,129.54993,0.8349397265094936
37.37903,127.52882,0.7304228850838376
35.32865,129.22066,0.7883116965853996
35.4741472,127.8166583,0.6692398589149617
35.52701,127.72488,0.7139663155642322
35.4720675,129.1919747,0.7739896784322225
35.1414944,128.5115,0.8103813133464292
34.4924111,127.3295528,0.7228054943992016
34.9228222,128.6469222,0.6220390843733057
37.4139595,126.9363808,0.7820449773352045
36.30966,128.25789,0.8034971072965854
35.87593,128.14498,0.8455749686024336
34.93008,128.28104,0.7238142187124086
34.74255,127.3444778,0.7527003575229599
35.39621,126.68054,0.7691394402094328
35.2501556,129.2256667,0.649241037675479
36.7256472,128.523625,0.780625600609581
37.2566332,126.3155413,0.7939423661766891
36.61388,128.28536,0.7275766907617651
35.8482605,128.7186228,0.913831120493227
35.87284,128.9165,0.8660990247009757
35.4887444,129.294925,0.7590248232792692
34.9244083,128.1865222,0.7898295587727875
35.0213028,128.2861333,0.7858430900051971
35.9101,128.3349,0.7870390769740977
35.6182028,127.7059167,0.6921259092797725
38.3213167,128.5242278,0.7656724323960986
35.6969689,128.900462,0.7681044652142285
34.39122,126.5168,0.7510491437214025
35.4720675,129.1919747,0.6019423161830824
35.37301,128.93528,0.75264678305484
36.745707,127.467033,0.759693359536041
34.6614444,127.2727,0.7832362313928666
38.4789347,128.4162143,0.7244534175861124
37.16409,127.32336,0.7726045054510026
35.44981,127.75105,0.8149635263657152
37.814692,126.8789145,0.8346458020876625
37.4425698,127.5197982,0.9518779887323336
34.6985311,127.5914911,0.851720158772863
35.5305972,129.0857389,0.8577870267680548
37.7286263,126.9599539,0.7973128633019548
36.06992,127.31324,0.7132221510060083
36.7994333,127.1490194,0.7118998566159992
37.5836898,127.218671,0.7125795215816091
37.4129,127.75214,0.5767829285004745
37.48235,127.5968,0.6457972466290202
37.1988241,126.8358047,0.6708906974365249
35.487975,129.1088028,0.8021386807127329
36.14888,126.67639,0.7251024685908412
35.988225,129.2947389,0.7066552525854851
36.4459107,129.0625689,0.7269726803957127
35.70906,126.98579,0.7391272229062931
35.05858,128.33208,0.7034742475440151
35.1674222,128.2703694,0.8095800753940292
34.3476333,127.0526361,0.7965695425818546
35.3497806,129.2924528,0.7890544683567938
34.8062,128.61971,0.6292233731460818
36.6022472,129.0753,0.6846927377228333
35.2501556,129.2256667,0.7363425592495357
35.38858,127.97031,0.6579334902183919
34.8532028,126.3159278,0.8077478773776207
36.4538636,128.9171612,0.7381831017013541
37.621,127.11025,0.7231517824980281
37.8799222,127.2922556,0.6236223386736383
35.0049472,126.65255,0.7924588029136596
35.25772,127.03312,0.9148268140128606
37.544775,127.6927111,0.9121471690963736
36.211525,128.2414,0.6199622136489439
37.49247,128.83564,0.5997987068917302
35.52275,128.47498,0.5596976435377323
34.8988778,127.4706232,0.8519545772504947
35.5305972,129.0857389,0.8530172355224556
35.8996622,128.4611602,0.7341259982873852
35.05313,126.8756,0.6799145197581012
38.0694669,128.5782395,0.7049699847689265
35.4094111,127.8789889,0.6973960011716508
35.0750583,127.2733222,0.7496701846565045
37.389191,127.995722,0.6668190451945578
34.4684889,126.5420833,0.6578077543877815
37.8675512,127.9893488,0.7883274466072007
34.3476333,127.0526361,0.6932185045283542
35.4826861,127.3902083,0.7739425610535842
36.1688695,126.8157262,0.7920338119346325
36.4598815,126.8079199,0.6815231461231895
36.6022472,129.0753,0.7708399887845855
36.6022472,129.0753,0.6209304276814537
36.3144643,126.7405909,0.8948561774143169
35.5785472,127.4197306,0.869002966178069
36.0827028,128.8911389,0.8229392600357034
36.509989,126.9438246,0.7375914158121305
37.40961,128.17323,0.8341284066797063
37.621,127.11025,0.7381766268547182
37.5526,127.30883,0.7143959343163754
37.4139595,126.9363808,0.7369820565844402
35.487975,129.1088028,0.8107455644450751
37.621,127.11025,0.7383771723033008
35.4826861,127.3902083,0.8804902416325128
37.27295,128.72791,0.613858946191368
36.52049,129.05127,0.7671378893770718
36.9652032,128.7349449,0.8323719490297368
37.6925016,126.7901793,0.7271690454248594
35.39621,126.68054,0.9099346055980803
36.5347167,128.3951806,0.9743184765277789
35.8996622,128.4611602,0.9613442989092784
37.6458107,126.8432494,0.9570322743578558
34.9498,128.66476,0.9126763568042637
35.4872306,127.8975028,0.9548389723971119
34.99865,127.99378,0.955556730884148
35.44981,127.75105,0.7961705384345604
35.3825113,127.6810355,0.8114790314644514
35.1071389,128.0511556,0.8502916183730137
35.7872472,127.425225,0.8146806341300182
35.42042,128.44253,0.8172028435161129
35.5847636,128.9222511,0.7492140855880153
37.6220895,127.3296084,0.724428347277185
34.9966,127.228326,0.5206775097181175
37.20727,127.71493,0.8478645146463204
37.1859062,126.7013657,0.8115623482338149
35.9671611,127.4041611,0.8171066625273191
36.7492872,127.8786987,0.7902390490233386
36.4072415,129.138456,0.7347592050499024
35.45253,127.2425,0.86647338449664
37.21564,128.10582,0.7664301181161641
35.7834806,128.8228389,0.7544740596587383
35.5847636,128.9222511,0.8741451610977858
35.0292917,127.907325,0.862511423571615
35.8948889,129.1772639,0.8590822615010821
35.52275,128.47498,0.7521942463221531
37.49247,128.83564,0.8411953441635204
36.93179,126.58885,0.888783512176125
36.4499361,127.0660944,0.7733597950996614
37.389191,127.995722,0.7107888493935006
36.5968,127.101418,0.7870378899106673
35.464975,127.6077806,0.8927486617602896
35.3766086,127.3393738,0.8716373265484069
36.8585528,127.0122778,0.8839732547940483
37.8675512,127.9893488,0.823250745429268
37.6446028,127.1790778,0.8078821843218131
37.4139595,126.9363808,0.7229525935087888
37.0808167,128.4916389,0.8615668791865785
37.8123583,127.5049028,0.8055494019584307
35.865,127.50489,0.6590696496672447
34.94828,127.57827,0.8167990248086002
34.4924111,127.3295528,0.8594728357724256
36.7994333,127.1490194,0.8118398262071314
37.40961,128.17323,0.78416980335153
37.20727,127.71493,0.803146774186446
37.7862739,126.8508797,0.7551972463873974
37.6468824,128.7338577,0.8450147950797746
34.4684889,126.5420833,0.8475050675119078
37.91036,126.81029,0.8673766627049802
37.60028,127.34916,0.8003667822272474
34.7203972,126.8944389,0.824130652875523
34.68513,127.099219,0.8955465750746187
37.60028,127.34916,0.8514253858063706
36.8481629,128.9059558,0.8714677923935249
36.1251,127.405,0.8371905995914204
38.01908,127.3616,0.8255774235724198
35.865,127.50489,0.7889394761119481
37.6458107,126.8432494,0.7705596094312679
35.2925806,127.9758861,0.8724369904807661
36.6357167,127.6871972,0.8146037155578877
37.5041,128.21748,0.8442008151447282
36.0120528,129.3173667,0.8414906765727557
37.60028,127.34916,0.8680191459833626
36.8470444,126.5581417,0.83441745507661
36.7965829,127.0948778,0.8535440291835641
36.80866,128.92961,0.8874734999123001
37.8278509,127.0215159,0.7600394337970835
36.10883,127.68557,0.7965467273264809
35.34983,127.13204,0.7855739769932651
37.898725,127.6884472,0.7789029853462137
35.8387472,129.1073694,0.8356141536464913
36.509989,126.9438246,0.8165015359846614
36.73077,126.54634,0.8052766004578592
36.1765611,126.9215306,0.8617257921031384
38.1143623,128.0045579,0.8573994179808128
35.148175,128.6717111,0.6783090056824667
36.2775007,126.9247102,0.9350040539822714
35.7759667,128.4627639,0.923378057872691
36.21743,127.27536,0.9026998981897435
35.5695754,128.5048347,0.8651344150839049
37.5526,127.30883,0.8474254464925832
37.6220895,127.3296084,0.8302060432467591
36.6593833,126.7351111,0.8454591166800463
35.4364,127.52082,0.7445659331295448
37.71201,126.37597,0.8394137473207244
36.3520525,126.8768221,0.8531772997717962
35.34983,127.13204,0.801135389080775
35.5785472,127.4197306,0.8735283367370599
35.4300083,127.3523639,0.8113218321426254
35.8516417,128.4597889,0.892507911400629
36.0187722,127.6646694,0.8722978417924753
35.0292917,127.907325,0.8274556203770668
36.0698611,129.5561083,0.8753876785169531
35.70906,126.98579,0.8338763500015212
37.7295583,127.4226611,0.7977691770407233
34.9966,127.228326,0.8693963037772887
37.9888938,128.1239923,0.8195995477390827
35.06406,126.97006,0.7968994298328667
37.48235,127.5968,0.8328243461964394
36.66005,126.9249,0.8348920884623604
37.7924825,127.6295944,0.8008298181216412
37.85935,127.02071,0.7971215314242984
37.4139595,126.9363808,0.6214437354964027
35.5785472,127.4197306,0.8563968619140673
35.0750583,127.2733222,0.907341436035796
36.866182,126.95167,0.9155313139999556
36.4499361,127.0660944,0.8362572753517723
37.6621611,127.6339722,0.871874067487032
35.2953528,126.7954139,0.8439453143736005
37.2228724,126.9143441,0.8372465694087813
35.6768163,129.1494504,0.8340920998239744
36.39155,128.67968,0.833689936549823
